timestamp,player,x,y,half
2025-10-02 15:02:39,Player_01,55.719,25.81,1
2025-10-02 15:02:40,Player_01,56.544,25.433,1
2025-10-02 15:02:41,Player_01,55.54,25.109,1
2025-10-02 15:02:42,Player_01,55.418,24.788,1
2025-10-02 15:02:43,Player_01,55.263,24.499,1
2025-10-02 15:02:44,Player_01,55.192,23.898,1
2025-10-02 15:02:45,Player_01,55.884,24.031,1
2025-10-02 15:02:46,Player_01,56.261,23.698,1
2025-10-02 15:02:47,Player_01,56.306,23.668,1
2025-10-02 15:02:48,Player_01,55.617,23.457,1
2025-10-02 15:02:49,Player_01,55.81,23.565,1
2025-10-02 15:02:50,Player_01,55.397,23.137,1
2025-10-02 15:02:51,Player_01,56.14,23.241,1
2025-10-02 15:02:52,Player_01,56.126,23.406,1
2025-10-02 15:02:53,Player_01,56.131,23.757,1
2025-10-02 15:02:54,Player_01,55.973,24.592,1
2025-10-02 15:02:55,Player_01,56.019,23.704,1
2025-10-02 15:02:56,Player_01,55.925,23.84,1
2025-10-02 15:02:57,Player_01,56.776,23.539,1
2025-10-02 15:02:58,Player_01,56.836,22.723,1
2025-10-02 15:02:59,Player_01,56.307,23.08,1
2025-10-02 15:03:00,Player_01,56.406,23.645,1
2025-10-02 15:03:01,Player_01,56.127,23.479,1
2025-10-02 15:03:02,Player_01,55.666,23.568,1
2025-10-02 15:03:03,Player_01,55.751,23.541,1
2025-10-02 15:03:04,Player_01,56.273,23.725,1
2025-10-02 15:03:05,Player_01,56.92,24.099,1
2025-10-02 15:03:06,Player_01,55.568,24.245,1
2025-10-02 15:03:07,Player_01,55.909,24.392,1
2025-10-02 15:03:08,Player_01,55.697,24.926,1
2025-10-02 15:03:09,Player_01,56.389,24.856,1
2025-10-02 15:03:10,Player_01,55.708,25.248,1
2025-10-02 15:03:11,Player_01,55.667,24.899,1
2025-10-02 15:03:12,Player_01,56.12,25.581,1
2025-10-02 15:03:13,Player_01,55.886,25.893,1
2025-10-02 15:03:14,Player_01,55.714,25.722,1
2025-10-02 15:03:15,Player_01,55.066,24.825,1
2025-10-02 15:03:16,Player_01,55.026,24.825,1
2025-10-02 15:03:17,Player_01,54.575,24.324,1
2025-10-02 15:03:18,Player_01,53.564,24.451,1
2025-10-02 15:03:19,Player_01,53.576,25.067,1
2025-10-02 15:03:20,Player_01,53.469,25.134,1
2025-10-02 15:03:21,Player_01,53.305,25.059,1
2025-10-02 15:03:22,Player_01,53.278,25.204,1
2025-10-02 15:03:23,Player_01,53.217,25.325,1
2025-10-02 15:03:24,Player_01,53.233,24.323,1
2025-10-02 15:03:25,Player_01,53.426,24.425,1
2025-10-02 15:03:26,Player_01,53.581,24.688,1
2025-10-02 15:03:27,Player_01,53.576,24.578,1
2025-10-02 15:03:28,Player_01,53.175,24.993,1
2025-10-02 15:03:29,Player_01,53.051,24.939,1
2025-10-02 15:03:30,Player_01,53.326,25.265,1
2025-10-02 15:03:31,Player_01,53.303,26.229,1
2025-10-02 15:03:32,Player_01,53.866,26.188,1
2025-10-02 15:03:33,Player_01,53.568,25.364,1
2025-10-02 15:03:34,Player_01,53.267,25.221,1
2025-10-02 15:03:35,Player_01,53.576,24.489,1
2025-10-02 15:03:36,Player_01,54.46,24.749,1
2025-10-02 15:03:37,Player_01,54.228,25.304,1
2025-10-02 15:03:38,Player_01,53.579,25.599,1
2025-10-02 15:03:39,Player_01,53.391,25.735,1
2025-10-02 15:03:40,Player_01,53.432,25.461,1
2025-10-02 15:03:41,Player_01,53.561,26.13,1
2025-10-02 15:03:42,Player_01,53.569,26.449,1
2025-10-02 15:03:43,Player_01,52.68,26.57,1
2025-10-02 15:03:44,Player_01,52.359,26.657,1
2025-10-02 15:03:45,Player_01,51.685,26.704,1
2025-10-02 15:03:46,Player_01,51.553,26.896,1
2025-10-02 15:03:47,Player_01,51.457,26.636,1
2025-10-02 15:03:48,Player_01,51.07,27.283,1
2025-10-02 15:03:49,Player_01,50.551,27.347,1
2025-10-02 15:03:50,Player_01,49.843,27.602,1
2025-10-02 15:03:51,Player_01,50.278,27.418,1
2025-10-02 15:03:52,Player_01,50.56,27.577,1
2025-10-02 15:03:53,Player_01,49.442,26.609,1
2025-10-02 15:03:54,Player_01,49.609,26.135,1
2025-10-02 15:03:55,Player_01,49.029,26.121,1
2025-10-02 15:03:56,Player_01,49.491,25.561,1
2025-10-02 15:03:57,Player_01,48.767,26.595,1
2025-10-02 15:03:58,Player_01,48.967,25.888,1
2025-10-02 15:03:59,Player_01,49.319,26.034,1
2025-10-02 15:04:00,Player_01,49.276,26.737,1
2025-10-02 15:04:01,Player_01,49.552,26.941,1
2025-10-02 15:04:02,Player_01,49.379,26.809,1
2025-10-02 15:04:03,Player_01,49.828,26.575,1
2025-10-02 15:04:04,Player_01,49.71,26.861,1
2025-10-02 15:04:05,Player_01,49.734,26.521,1
2025-10-02 15:04:06,Player_01,49.696,26.47,1
2025-10-02 15:04:07,Player_01,49.638,26.764,1
2025-10-02 15:04:08,Player_01,49.473,26.633,1
2025-10-02 15:04:09,Player_01,49.927,26.67,1
2025-10-02 15:04:10,Player_01,51.12,26.541,1
2025-10-02 15:04:11,Player_01,51.82,26.13,1
2025-10-02 15:04:12,Player_01,52.014,26.634,1
2025-10-02 15:04:13,Player_01,51.274,27.225,1
2025-10-02 15:04:14,Player_01,50.627,27.091,1
2025-10-02 15:04:15,Player_01,51.143,26.978,1
2025-10-02 15:04:16,Player_01,50.485,26.903,1
2025-10-02 15:04:17,Player_01,49.345,27.131,1
2025-10-02 15:04:18,Player_01,49.417,26.747,1
2025-10-02 15:04:19,Player_01,49.77,26.71,1
2025-10-02 15:04:20,Player_01,49.81,26.821,1
2025-10-02 15:04:21,Player_01,50.132,27.093,1
2025-10-02 15:04:22,Player_01,50.046,25.914,1
2025-10-02 15:04:23,Player_01,50.046,26.085,1
2025-10-02 15:04:24,Player_01,50.448,26.232,1
2025-10-02 15:04:25,Player_01,50.43,26.659,1
2025-10-02 15:04:26,Player_01,49.547,26.436,1
2025-10-02 15:04:27,Player_01,48.903,26.216,1
2025-10-02 15:04:28,Player_01,49.023,26.726,1
2025-10-02 15:04:29,Player_01,49.302,26.063,1
2025-10-02 15:04:30,Player_01,49.413,26.754,1
2025-10-02 15:04:31,Player_01,49.828,27.838,1
2025-10-02 15:04:32,Player_01,49.548,28.041,1
2025-10-02 15:04:33,Player_01,50.08,28.386,1
2025-10-02 15:04:34,Player_01,49.482,27.754,1
2025-10-02 15:04:35,Player_01,48.667,27.46,1
2025-10-02 15:04:36,Player_01,48.32,27.908,1
2025-10-02 15:04:37,Player_01,48.996,28.062,1
2025-10-02 15:04:38,Player_01,48.864,27.985,1
2025-10-02 15:04:39,Player_01,49.22,28.084,1
2025-10-02 15:04:40,Player_01,48.519,28.299,1
2025-10-02 15:04:41,Player_01,48.936,28.174,1
2025-10-02 15:04:42,Player_01,48.625,28.162,1
2025-10-02 15:04:43,Player_01,48.065,28.147,1
2025-10-02 15:04:44,Player_01,48.453,27.7,1
2025-10-02 15:04:45,Player_01,48.277,27.837,1
2025-10-02 15:04:46,Player_01,48.562,28.602,1
2025-10-02 15:04:47,Player_01,48.999,29.337,1
2025-10-02 15:04:48,Player_01,48.954,28.711,1
2025-10-02 15:04:49,Player_01,49.221,28.953,1
2025-10-02 15:04:50,Player_01,48.976,29.239,1
2025-10-02 15:04:51,Player_01,48.812,29.065,1
2025-10-02 15:04:52,Player_01,48.409,28.656,1
2025-10-02 15:04:53,Player_01,48.183,28.096,1
2025-10-02 15:04:54,Player_01,48.286,27.908,1
2025-10-02 15:04:55,Player_01,47.876,28.056,1
2025-10-02 15:04:56,Player_01,48.355,27.989,1
2025-10-02 15:04:57,Player_01,47.347,27.73,1
2025-10-02 15:04:58,Player_01,47.643,27.2,1
2025-10-02 15:04:59,Player_01,47.128,27.349,1
2025-10-02 15:05:00,Player_01,46.77,27.801,1
2025-10-02 15:05:01,Player_01,46.312,27.408,1
2025-10-02 15:05:02,Player_01,46.515,27.598,1
2025-10-02 15:05:03,Player_01,47.34,26.801,1
2025-10-02 15:05:04,Player_01,47.606,26.522,1
2025-10-02 15:05:05,Player_01,46.585,26.832,1
2025-10-02 15:05:06,Player_01,46.866,26.358,1
2025-10-02 15:05:07,Player_01,46.999,26.101,1
2025-10-02 15:05:08,Player_01,46.255,26.703,1
2025-10-02 15:05:09,Player_01,46.479,26.392,1
2025-10-02 15:05:10,Player_01,46.894,26.03,1
2025-10-02 15:05:11,Player_01,47.263,26.274,1
2025-10-02 15:05:12,Player_01,47.531,27.103,1
2025-10-02 15:05:13,Player_01,47.28,27.001,1
2025-10-02 15:05:14,Player_01,48.045,27.327,1
2025-10-02 15:05:15,Player_01,47.949,27.898,1
2025-10-02 15:05:16,Player_01,47.572,28.036,1
2025-10-02 15:05:17,Player_01,46.981,27.922,1
2025-10-02 15:05:18,Player_01,47.048,27.55,1
2025-10-02 15:05:19,Player_01,47.241,26.946,1
2025-10-02 15:05:20,Player_01,47.611,27.417,1
2025-10-02 15:05:21,Player_01,48.148,27.494,1
2025-10-02 15:05:22,Player_01,48.076,28.059,1
2025-10-02 15:05:23,Player_01,47.345,28.478,1
2025-10-02 15:05:24,Player_01,47.639,28.217,1
2025-10-02 15:05:25,Player_01,48.157,27.713,1
2025-10-02 15:05:26,Player_01,48.396,27.888,1
2025-10-02 15:05:27,Player_01,48.313,27.62,1
2025-10-02 15:05:28,Player_01,47.417,27.78,1
2025-10-02 15:05:29,Player_01,47.383,27.47,1
2025-10-02 15:05:30,Player_01,46.773,27.105,1
2025-10-02 15:05:31,Player_01,46.479,27.045,1
2025-10-02 15:05:32,Player_01,45.762,27.441,1
2025-10-02 15:05:33,Player_01,45.561,27.571,1
2025-10-02 15:05:34,Player_01,45.484,28.071,1
2025-10-02 15:05:35,Player_01,46.091,27.548,1
2025-10-02 15:05:36,Player_01,46.246,27.099,1
2025-10-02 15:05:37,Player_01,46.167,27.061,1
2025-10-02 15:05:38,Player_01,46.469,27.98,1
2025-10-02 15:05:39,Player_01,46.332,28.266,1
2025-10-02 15:05:40,Player_01,44.897,27.814,1
2025-10-02 15:05:41,Player_01,44.483,27.781,1
2025-10-02 15:05:42,Player_01,44.688,27.875,1
2025-10-02 15:05:43,Player_01,44.611,27.634,1
2025-10-02 15:05:44,Player_01,43.837,27.894,1
2025-10-02 15:05:45,Player_01,44.532,27.827,1
2025-10-02 15:05:46,Player_01,43.884,27.7,1
2025-10-02 15:05:47,Player_01,44.131,28.235,1
2025-10-02 15:05:48,Player_01,43.91,27.51,1
2025-10-02 15:05:49,Player_01,43.376,27.102,1
2025-10-02 15:05:50,Player_01,43.391,26.755,1
2025-10-02 15:05:51,Player_01,43.966,26.396,1
2025-10-02 15:05:52,Player_01,44.068,26.087,1
2025-10-02 15:05:53,Player_01,44.022,26.294,1
2025-10-02 15:05:54,Player_01,43.74,26.759,1
2025-10-02 15:05:55,Player_01,44.244,27.147,1
2025-10-02 15:05:56,Player_01,45.13,26.715,1
2025-10-02 15:05:57,Player_01,44.611,26.669,1
2025-10-02 15:05:58,Player_01,43.845,26.861,1
2025-10-02 15:05:59,Player_01,43.547,26.963,1
2025-10-02 15:06:00,Player_01,43.444,27.517,1
2025-10-02 15:06:01,Player_01,43.264,27.23,1
2025-10-02 15:06:02,Player_01,42.92,27.297,1
2025-10-02 15:06:03,Player_01,42.145,27.13,1
2025-10-02 15:06:04,Player_01,42.276,27.236,1
2025-10-02 15:06:05,Player_01,41.861,26.779,1
2025-10-02 15:06:06,Player_01,40.822,26.385,1
2025-10-02 15:06:07,Player_01,40.029,26.075,1
2025-10-02 15:06:08,Player_01,40.509,25.836,1
2025-10-02 15:06:09,Player_01,40.342,26.493,1
2025-10-02 15:06:10,Player_01,40.438,26.991,1
2025-10-02 15:06:11,Player_01,39.531,26.901,1
2025-10-02 15:06:12,Player_01,39.375,26.974,1
2025-10-02 15:06:13,Player_01,39.964,26.298,1
2025-10-02 15:06:14,Player_01,40.195,26.222,1
2025-10-02 15:06:15,Player_01,40.279,26.29,1
2025-10-02 15:06:16,Player_01,40.247,26.776,1
2025-10-02 15:06:17,Player_01,40.654,26.914,1
2025-10-02 15:06:18,Player_01,41.035,27.098,1
2025-10-02 15:06:19,Player_01,39.924,27.224,1
2025-10-02 15:06:20,Player_01,40.123,27.338,1
2025-10-02 15:06:21,Player_01,40.59,26.746,1
2025-10-02 15:06:22,Player_01,40.967,26.569,1
2025-10-02 15:06:23,Player_01,40.6,27.178,1
2025-10-02 15:06:24,Player_01,40.534,27.527,1
2025-10-02 15:06:25,Player_01,40.461,27.737,1
2025-10-02 15:06:26,Player_01,39.759,27.765,1
2025-10-02 15:06:27,Player_01,40.062,28.045,1
2025-10-02 15:06:28,Player_01,39.566,27.644,1
2025-10-02 15:06:29,Player_01,40.241,26.974,1
2025-10-02 15:06:30,Player_01,40.3,26.812,1
2025-10-02 15:06:31,Player_01,40.114,27.04,1
2025-10-02 15:06:32,Player_01,40.0,27.086,1
2025-10-02 15:06:33,Player_01,39.924,27.516,1
2025-10-02 15:06:34,Player_01,40.586,27.665,1
2025-10-02 15:06:35,Player_01,41.008,27.684,1
2025-10-02 15:06:36,Player_01,40.828,28.247,1
2025-10-02 15:06:37,Player_01,40.899,28.727,1
2025-10-02 15:06:38,Player_01,40.681,28.685,1
2025-10-02 15:06:39,Player_01,39.762,28.218,1
2025-10-02 15:06:40,Player_01,40.209,27.833,1
2025-10-02 15:06:41,Player_01,39.903,27.764,1
2025-10-02 15:06:42,Player_01,40.054,27.609,1
2025-10-02 15:06:43,Player_01,39.557,28.312,1
2025-10-02 15:06:44,Player_01,39.478,27.599,1
2025-10-02 15:06:45,Player_01,39.872,27.572,1
2025-10-02 15:06:46,Player_01,39.46,27.12,1
2025-10-02 15:06:47,Player_01,39.811,27.169,1
2025-10-02 15:06:48,Player_01,40.35,27.331,1
2025-10-02 15:06:49,Player_01,40.185,27.16,1
2025-10-02 15:06:50,Player_01,38.78,27.385,1
2025-10-02 15:06:51,Player_01,38.713,27.3,1
2025-10-02 15:06:52,Player_01,38.98,27.224,1
2025-10-02 15:06:53,Player_01,38.856,27.047,1
2025-10-02 15:06:54,Player_01,39.571,27.323,1
2025-10-02 15:06:55,Player_01,39.613,27.382,1
2025-10-02 15:06:56,Player_01,39.083,28.049,1
2025-10-02 15:06:57,Player_01,38.433,28.588,1
2025-10-02 15:06:58,Player_01,37.778,28.823,1
2025-10-02 15:06:59,Player_01,38.839,27.907,1
2025-10-02 15:07:00,Player_01,38.759,27.277,1
2025-10-02 15:07:01,Player_01,39.097,27.696,1
2025-10-02 15:07:02,Player_01,40.295,27.494,1
2025-10-02 15:07:03,Player_01,40.068,27.593,1
2025-10-02 15:07:04,Player_01,39.98,27.326,1
2025-10-02 15:07:05,Player_01,39.855,27.546,1
2025-10-02 15:07:06,Player_01,39.412,27.952,1
2025-10-02 15:07:07,Player_01,39.189,27.439,1
2025-10-02 15:07:08,Player_01,39.664,27.094,1
2025-10-02 15:07:09,Player_01,39.297,26.388,1
2025-10-02 15:07:10,Player_01,39.03,26.487,1
2025-10-02 15:07:11,Player_01,39.043,25.781,1
2025-10-02 15:07:12,Player_01,39.063,25.626,1
2025-10-02 15:07:13,Player_01,39.148,25.846,1
2025-10-02 15:07:14,Player_01,39.235,26.719,1
2025-10-02 15:07:15,Player_01,38.996,26.875,1
2025-10-02 15:07:16,Player_01,38.5,27.407,1
2025-10-02 15:07:17,Player_01,38.334,27.517,1
2025-10-02 15:07:18,Player_01,39.184,27.648,1
2025-10-02 15:07:19,Player_01,39.422,27.558,1
2025-10-02 15:07:20,Player_01,38.83,27.396,1
2025-10-02 15:07:21,Player_01,39.231,27.894,1
2025-10-02 15:07:22,Player_01,40.549,28.053,1
2025-10-02 15:07:23,Player_01,41.418,28.195,1
2025-10-02 15:07:24,Player_01,40.969,27.937,1
2025-10-02 15:07:25,Player_01,41.664,27.791,1
2025-10-02 15:07:26,Player_01,41.929,28.668,1
2025-10-02 15:07:27,Player_01,42.545,28.639,1
2025-10-02 15:07:28,Player_01,42.573,29.202,1
2025-10-02 15:07:29,Player_01,42.296,28.981,1
2025-10-02 15:07:30,Player_01,42.399,29.321,1
2025-10-02 15:07:31,Player_01,42.953,29.444,1
2025-10-02 15:07:32,Player_01,42.974,29.273,1
2025-10-02 15:07:33,Player_01,42.305,29.548,1
2025-10-02 15:07:34,Player_01,42.083,28.893,1
2025-10-02 15:07:35,Player_01,42.229,29.137,1
2025-10-02 15:07:36,Player_01,42.015,29.471,1
2025-10-02 15:07:37,Player_01,42.219,29.586,1
2025-10-02 15:07:38,Player_01,41.051,30.142,1
2025-10-02 15:07:39,Player_01,41.4,30.113,1
2025-10-02 15:07:40,Player_01,41.778,30.05,1
2025-10-02 15:07:41,Player_01,41.133,30.201,1
2025-10-02 15:07:42,Player_01,41.673,30.569,1
2025-10-02 15:07:43,Player_01,41.712,30.81,1
2025-10-02 15:07:44,Player_01,41.439,30.714,1
2025-10-02 15:07:45,Player_01,41.452,30.292,1
2025-10-02 15:07:46,Player_01,41.632,30.574,1
2025-10-02 15:07:47,Player_01,41.415,30.239,1
2025-10-02 15:07:48,Player_01,39.939,29.892,1
2025-10-02 15:07:49,Player_01,39.735,29.614,1
2025-10-02 15:07:50,Player_01,39.145,29.639,1
2025-10-02 15:07:51,Player_01,38.649,29.301,1
2025-10-02 15:07:52,Player_01,38.613,28.819,1
2025-10-02 15:07:53,Player_01,38.861,28.54,1
2025-10-02 15:07:54,Player_01,39.022,28.462,1
2025-10-02 15:07:55,Player_01,39.441,28.655,1
2025-10-02 15:07:56,Player_01,39.47,28.683,1
2025-10-02 15:07:57,Player_01,39.538,28.225,1
2025-10-02 15:07:58,Player_01,39.855,28.322,1
2025-10-02 15:07:59,Player_01,40.27,28.459,1
2025-10-02 15:08:00,Player_01,41.052,28.266,1
2025-10-02 15:08:01,Player_01,41.43,27.928,1
2025-10-02 15:08:02,Player_01,42.173,27.59,1
2025-10-02 15:08:03,Player_01,42.214,27.365,1
2025-10-02 15:08:04,Player_01,42.103,28.304,1
2025-10-02 15:08:05,Player_01,41.286,27.927,1
2025-10-02 15:08:06,Player_01,40.266,28.04,1
2025-10-02 15:08:07,Player_01,39.584,27.737,1
2025-10-02 15:08:08,Player_01,39.62,27.522,1
2025-10-02 15:08:09,Player_01,39.086,27.223,1
2025-10-02 15:08:10,Player_01,40.085,27.562,1
2025-10-02 15:08:11,Player_01,39.756,27.723,1
2025-10-02 15:08:12,Player_01,39.527,27.668,1
2025-10-02 15:08:13,Player_01,39.551,27.882,1
2025-10-02 15:08:14,Player_01,39.505,28.197,1
2025-10-02 15:08:15,Player_01,40.042,27.836,1
2025-10-02 15:08:16,Player_01,39.665,28.068,1
2025-10-02 15:08:17,Player_01,40.774,27.764,1
2025-10-02 15:08:18,Player_01,40.481,28.119,1
